Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE,Absolute score
GSM4641924,0,0.13719803464838,0.028442604690968,0.23982348112567,0,0,0,0,0.086895183969306,0,0,0.10865111250077,0.058249325655486,0.063877675116189,0,0,0,0.025047029842097,0.018590804151003,0,0,0,0.23322474830012,0.08077120547045492,1.09120743097894,0.7495977963822296
GSM4641925,0,0,0.062865475217257,0.18789498911263,0.064359302286661,0,0,0.037170898486096,0.016380925504557,0,0,0.12058972022328,0.053965690197091,0.057033636871666,0,0,0,0.052248038960793,0,0.020882630743783,0.0018919678700282,0,0.32471672452616,0.04782195433163434,1.1163801747344249,0.7819323502621408
GSM4641926,0.062510116009502,0.0077377250775925,0,0.25308480249689,0,0,0,0.05470140764632,0.077659458294023,0,0.0086289126691539,0.022041502683417,0.046704478655393,0.141277520029,0,0,0,0.012479112605817,0.061858456592671,0,0,0,0.25131650724022,0.07483237642851157,1.0785481513862616,0.7447615568325592
GSM4641927,0.0029479578279758,0.0030740645943539,0.097897277486473,0.24488812664182,0,0,0,0.0017946869220706,0.088973142318275,0,0,0.054772570398116,0.069955068275734,0.047503625817657,0,0,0,0.04527072881139,0,0,0,0,0.34292275090614,0.04452134845779126,1.0954256520324197,0.7741078943653441
GSM4641928,0,0.11137008321668,0.026616540497424,0.16791303996646,0,0,0,0.066155202527838,0.030943053015067,0,0,0.093932637029586,0.042952013359538,0.057451904065662,0,0,0,0.039014374203774,0,0,0,0,0.36365115211797,0.04928425267142024,1.1025012050005598,0.6387091808294029
GSM4641929,0.029645306384814,0.019366924849174,0,0.17208456050318,0.034014113449096,0,0,0.0039843525463753,0.10101629590294,0,0,0.12167414033993,0.083839670656514,0.075353356200849,0,0,0,0.051500104841256,0,0.015875806428195,0,0,0.29164536789767,0.061697807960653585,1.1083704674290988,0.7237889011854852
GSM4641930,0.038779729528088,0.0005,0.01554439185316,0.14739513678892,0,0,0,0.029429514183893,0.0032876963619613,0,0,0.027300625270098,0.011337718866816,0.0800344565337,0,0,0,0.016415117588715,0.058556820207687,0,0,0,0.5714437930015,-0.0203,1.1141061502356553,0.6607089323388474
GSM4641931,0,0.091986908374986,0.078253665245648,0.19139353247273,0,0,0,0.014448913835226,0.10952950667147,0,0.001678915192057,0.044834367149048,0.12703770275827,0.035484587552698,0,0,0,0.034399371177138,0,0,0,0,0.27095252957073,0.06801196867900104,1.0675938108756888,0.7399379318793835
GSM4641932,0,0.027112179184174,0.06842015253359,0.15954766090168,0.0082989379470337,0,0,0.045421132305094,0.016594011002174,0,0.018841148350392,0.057079810981528,0.07304173073777,0.036915432168427,0,0.0043654938624486,0,0.018599024744424,0.01116002920479,0,0,0,0.45460325607648,0.023452151782560174,1.100429805176982,0.6586464316120998
GSM4641933,0,0.058118675000925,0.048147347129881,0.16143876832812,0,0,0,0.032890709450394,0.055264880975102,0,0,0.08839547859073,0.093251728779415,0.076194611278154,0,0,0,0.033160110814081,0.029921137481545,0,0,0,0.32321655217166,0.05535719789377588,1.0787744651981837,0.703550721466619
GSM4641934,0,0.06436365129382,0,0.19748741373105,0,0,0,0.0090779813980928,0.067288978454485,0,0.012449262673345,0.047841661453209,0.078120693498583,0.040599517241435,0,0,0,0.029438766988199,0.0032785598136601,0,0,0,0.45005351345412,0.011620463271411837,1.1252704230525665,0.758835911587212
GSM4769787,0.0099717149613704,0.067306543415195,0.065368160733574,0.1199770811715,0.023719052375019,0,0,0.070216598255041,0.047826649492157,0,0.020369584795916,0.067557637812296,0.11712912554435,0,0,0,0,0.056260073468685,0.052357522119868,0,0,0,0.28194025585503,0.06246224050655179,1.0659510769733072,0.7487741122260122
GSM4769788,0.02549079417606,0,0.18934900213048,0.16545221182654,0,0,0,0.01554765636574,0.041926952003489,0,0.023500951731635,0.045035762951482,0.0097153305083723,0.030807603061962,0,0.0037947620607125,0,0.013619781164636,0.038334135422429,0,0,0,0.39742505659646,0.04055578749911577,1.0723688367192488,0.6534811942434451
GSM4769789,0,0.020085269797958,0.038333479204046,0.20015529348319,0,0.0048660737282848,0,0.043545223101878,0.048199053889888,0,0,0.10248894300675,0.056597509215891,0.052774441419261,0,0.0028666615028751,0,0.036730540167792,0.1080104428348,0,0,0,0.28534706864739,0.0691368979313348,1.0831553176403361,0.6862341502887013
GSM4769790,0,0.034496245813435,0.15324496356676,0.14829592501649,0.033108479646587,0,0,0,0.086026728554833,0,0,0.063186086619413,0.061950374138154,0.094094133182372,0,0,0,0.0003,0.030013361323459,0,0,0,0.29532858740448,0.06449448133441266,1.0581368643110325,0.680026794408049
GSM4769791,0,0.038124787905793,0.085988805878019,0.12837400959143,0,0.031179102448066,0,0,0.032431339751707,0,0,0.073780498292669,0.048852354947983,0.047751263417285,0,0,0,0.0027724198765584,0.038854510487371,0,0,0,0.47189090740312,0.013594477651179304,1.095121040294779,0.6826716544654682
GSM4769792,0.030853991045847,0,0.017478802264604,0.22542596279741,0,0,0,0.055290447106309,0.064579725431087,0,0,0.10548382168498,0.073449533619028,0.069478003558868,0,0,0,0.027899662895723,0.044336093763051,0,0,0,0.2857239558331,0.06392719150203015,1.101616260535594,0.7199658849754692
GSM4769793,0,0.018758089149629,0.036350843317041,0.092205789086634,0,0,0,0.064722012373366,0,0,0,0.068970390314645,0.032998123171805,0.11143133577817,0.0007,0,0,0.0026029684942989,0.054343052816328,0,0,0,0.51691390471752,0.0025321087663340014,1.1045160962272944,0.6429759975908711
GSM4769794,0,0.0051659277535744,0.19406254291899,0.13608098431895,0,0,0,0.019591779365068,0.082057643452435,0,0.0030217732189288,0.065408647710016,0.054865535959719,0.063711169534069,0,0,0,0.010071796798952,0.0095923730910357,0,0,0,0.35636982587827,0.04790720571528549,1.0646281378133724,0.6772776418452839
GSM4769795,0,0.13131627728393,0.0097797003825964,0.17138469680627,0,0,0,0.01224901434523,0.13365304664338,0,0,0.1129936525811,0.079308898105911,0.042150153415162,0,0,0,0.033710081791682,0,0,0,0,0.27345447864473,0.0691413770241475,1.0999491075540397,0.7279949256562563
GSM4769796,0,0.1373427460449,0,0.23483237106549,0.0004,0,0,0.0056439260990743,0.11521370021393,0,0.023573911536026,0.079239525307417,0.089285421650687,0.025154970056703,0,0,0,0.022304564060338,0,0.014972988590304,0,0,0.25204885471169,0.07127971501853933,1.1032817328618243,0.7804485024771891
GSM4769797,0.0006,0.014818430733808,0.11237021652276,0.16118231662323,0,0,0,0.047866295699543,0.08225521940277,0,0.009907909606617,0.063851402395893,0.071659854902698,0.050103217402009,0,0.0050057680849053,0,0.026217001522394,0.063823282195007,0,0,0,0.29037070905365,0.06658935713758085,1.0608683777224506,0.6867284630939762
GSM4769798,0,0.1012694041239,0.031374260032684,0.23719770671149,0,0,0,0,0.10184569227269,0,0,0.11709851567728,0.12216001739173,0.053384997090722,0,0,0,0.011529996450838,0,0.023141470383184,0,0,0.20099793986548,0.09396965245653376,1.0852308778853794,0.723481917485357
GSM4769799,0.039804521622567,0.007885177711663,0.054517177219671,0.10736352450085,0,0,0,0.025372639274022,0.072746019126572,0,0,0.073992170112085,0.044968317474334,0.096798926231311,0,0,0,0.039882401821983,0.068005548110993,0,0,0,0.36866357679394,0.0421472949728651,1.0712084122900707,0.7295250554032967
GSM4769800,0.044140218049235,0.018825074900677,0.13972844661299,0.15640937833189,0,0,0,0.018258502249234,0.060356908495035,0,0.013066279106173,0.04891323278218,0.037667586745478,0.089178619623869,0,0,0,0.058540031234446,0,0.018332606272915,0,0,0.29658311559588,0.06141152215608678,1.058831135637075,0.7091490964152454
GSM4769801,0.024407161301293,0.0002,0.0005,0.13203215950411,0,0,0,0.017869147442917,0.046450107320692,0,0.0080879340007414,0.039999653050963,0.053896671706626,0.090310294079829,0,0,0,0.015740867482268,0.04547527476746,0,0,0,0.52509912437491,-0.0025,1.1091108120597788,0.6728753392717556
GSM4769802,0,0.10901497854161,0,0.17792777955241,0,0,0,0.073281102655916,0.048218034890115,0,0.0085720426830632,0.032101935025379,0.048549143995836,0.10163551011159,0,0,0,0.094661734067135,0.032889599674827,0,0,0,0.27314813880212,0.06748174443783274,1.0692322112181794,0.7317796954648896
GSM4769803,0,0.034830730057964,0.096264891608618,0.19393881422451,0,0,0,0,0.092200763723114,0,0,0.094585151207908,0.11977548540453,0.047047582054366,0,0,0,0.023086623500127,0,0,0,0,0.29826995821886,0.060667150871878135,1.0849514519232462,0.7128582574302186
GSM4769804,0,0.065026695075426,0.044490069422539,0.18295717279694,0,0,0,0.02063980165252,0.074176930776106,0,0,0.12629320119345,0.1678020466001,0.073316505433617,0,0,0,0.027489143691791,0,0.019377582703819,0,0,0.19843085065369,0.08951105080108218,1.0767643746041078,0.7796310166196675
GSM4769805,0,0.088577037411935,0.094893866257747,0.20020702427161,0.052642094158885,0,0,0.0036686544796004,0.064237841060852,0,0,0.11017096202798,0.076631867351107,0.058374473102461,0,0,0,0.018597428943182,0,0.012533608007982,0,0,0.21946514292666,0.08841642827757792,1.0751178778407255,0.7077499163933326
GSM4769806,0.027056497679656,0.023330470294375,0.086232982278284,0.15065916346738,0,0,0,0.050193529137004,0.086844100405214,0,0,0.10597614916487,0.099152185622879,0.049607578728368,0,0,0,0.024941489922044,0,0.021878285423554,0,0,0.27412756787638,0.06874934929235427,1.078689782535587,0.7255346404691675
GSM4769807,0.046145409621877,0.061988544371073,0.013627122861124,0.15392321383956,0,0,0,0.03791837717048,0.095091977091994,0,0,0.15241312287927,0.096404809057262,0.05530285681248,0,0,0,0.041105228507368,0,0.064068036645909,0,0,0.18201130114161,0.09682370575139117,1.0860611208558786,0.7640079376045752
GSM4769808,0.0063578353443307,0.044478246160661,0.057589449260823,0.25795408443228,0,0,0,0.0003,0.029949152149169,0,0,0.16079115624921,0.13571512574454,0.034854164881641,0,0,0,0.096685207121763,0,0.046133615443318,0,0,0.12914910189095,0.12077567508195701,1.0775587678524627,0.7619576911143892
GSM4769809,0,0.1200705380389,0,0.27011279468831,0,0,0,0,0.077287082388054,0,0,0.099741849672905,0.14667739094821,0.081968991241068,0,0,0,0.0067458228552863,0,0.031820284631718,0,0,0.16557524553556,0.10389395035759781,1.0775228030160044,0.7559325233963657
GSM4769810,0,0.0023419649881644,0.045015815232153,0.14399022206564,0,0,0,0.12262822138793,0.037769103874654,0.027665354045756,0,0.081928099235629,0.075094512149305,0.051176164216935,0.012811479926942,0.028668598648814,0,0.012996701942028,0.10695848376403,0,0.0047961975423829,0,0.24615908097964,0.07921232666620008,1.0661747377123774,0.7166047839825902
GSM4769811,0,0.062139421179588,0.038092680695837,0.3046640251282,0,0,0,0,0.11588032468908,0,0,0.13115525448253,0.099143157398392,0.054829225497743,0,0,0,0.0046640008535377,0.019420936759845,0,0,0,0.17001097331525,0.10386254939205011,1.0972259727160154,0.732295989929164
GSM4769812,0.071091636051342,0,0.023693756922294,0.26753918445611,0,0,0,0.045651765682223,0.041692607522883,0,0,0.11520831437705,0.045955683010096,0.056052245857717,0.05135769762833,0,0,0,0.07186178926162,0,0,0,0.20989531923033,0.08907311406772768,1.091793591664654,0.7377988132308704
GSM4769813,0,0.071805572943031,0.086201768251543,0.18650597641564,0,0,0,0,0.089209545451527,0,0,0.11835932699161,0.10608323010094,0.057393759415683,0,0,0,0.017736950579177,0,0,0,0,0.26670386985084,0.07189001531580265,1.0854644057730058,0.720362948638603
GSM4769814,0,0.087781133960908,0.022768437147976,0.16801323483629,0.016510270836522,0,0,0,0.086154662244537,0,0.0062754727616346,0.091140119654535,0.10764639727956,0.076677784578809,0,0,0,0.013389789953439,0,0,0,0,0.32364269674579,0.05435428299249973,1.0955574617989694,0.7168107216657295
GSM4769815,0.031865660513129,0.063975814439171,0.0062314602306453,0.22842642270868,0,0,0,0.017078785967495,0.07354953794787,0,0,0.049889044608786,0.077350868573394,0.061510341011306,0,0,0,0.038662457892074,0,0.0092636316189129,0,0,0.34219597448854,0.0467657960504166,1.098111709040197,0.7343193856121677
GSM4769816,0,0.17795730008864,0.057527706407949,0.18893761162593,0,0,0,0,0.12781705547442,0,0,0.08325716540824,0.094225830478482,0.035185371135859,0,0,0,0.01344514267316,0,0.0011173720290894,0,0,0.22052944467823,0.08318164683964503,1.0757656224301957,0.766995585336084
GSM4769817,0,0.16710006589627,0,0.24165835681089,0,0,0,0,0.16797592449105,0,0,0.11086497553733,0.10205117613871,0.018810200498239,0,0,0,0.031646124114994,0,0.013911418231097,0,0,0.14598175828142,0.11074259320863868,1.083435963518754,0.7663723946211527
GSM4769818,0,0.038271287011559,0,0.22724400851802,0,0,0,0.029842248152276,0.090945375022524,0,0,0.084027907203226,0.12903989625625,0.063787139939863,0,0,0,0.052334058723505,0,0,0,0,0.28450807917277,0.05926524889489581,1.1011623740754897,0.7946890212706509
GSM4769819,0,0.098384941118225,0.054191557154042,0.15871591495142,0.01040444968438,0,0,0,0.076443499164793,0,0,0.081415176566188,0.094216243861887,0.06181713571979,0,0,0,0.0072205983533466,0,0,0,0,0.35719048342593,0.04627226012152842,1.0898162379984317,0.6964555173143444
GSM4769820,0,0.075778043030338,0.018172487927661,0.15470287952782,0,0,0,0,0.0719758091,0,0,0.081150562948118,0.11465970078973,0.055935154451217,0,0,0,0.025114217275968,0,0.013501173964889,0,0,0.38900997098426,0.03662696544170087,1.0987809680929628,0.7130652010571985
GSM4769821,0.0039423151481633,0.11679509626138,0.020377320727201,0.12093140156465,0.06870785944443,0,0,0.0025139069947354,0.11201971155345,0,0,0.092170995244073,0.0038713444006669,0.15857645245253,0,0,0,0,0.076175343749326,0,0,0,0.22391825245939,0.08206819378157529,1.0726149654542083,0.7798309931358023
GSM4769822,0,0.091875972590413,0.082642884331102,0.13974200777818,0,0,0,0.040818518293678,0.1149702750965,0,0.03904471967919,0.049466158833395,0.03264038854541,0,0,0.020410159659058,0,0.059684420060256,0.052852502783118,0,0,0,0.27585199234969,0.07138961043130278,1.0661674758209658,0.6904098258989502
GSM4769823,0,0.10625569634172,0.086979059635264,0.20036340845705,0,0,0,0,0.094610705314399,0,0,0.093588003444579,0.10036035021172,0.051605869447244,0,0,0,0,0,0.0050216424684106,0,0,0.26121526467962,0.07105132535400951,1.0806895340591238,0.743832431184951
GSM4769824,0.016243981688589,0.0060484239474718,0.03773986942963,0.17668314145053,0,0,0,0.03452770804541,0.10774104027021,0,0,0.094566057323641,0.087024333841507,0.075419613560067,0,0,0,0.043230694867461,0,0.0066606692537863,0,0,0.31411446632169,0.05904037684331291,1.0952870403709938,0.6965533545956014
GSM4769825,0.0042211655686868,0.0027857498281882,0.046246015174565,0.18837733331996,0,0,0,0,0.071912173180653,0,0,0.11701075175365,0.091200764332438,0.053274478055531,0,0,0,0.011192756882021,0,0.0031458511731709,0,0,0.41063296073114,0.028866358013064468,1.1380953432166265,0.73054978941221
GSM4769826,0,0.095718690084474,0.038062034601461,0.098690420569373,0.036569244820934,0,0,0.033456656787013,0.034821034469613,0,0,0.061012175235689,0.045492660766092,0.060388460260513,0,0,0,0.01086015784147,0.0059437164245749,0,0,0,0.47898474813879,0.01293871909249065,1.0984789872278982,0.6667902279393098
GSM4769827,0,0.11217823117388,0,0.22963369367743,0.0014105328057737,0,0,0,0.10097917550411,0,0.0038900056836742,0.1115207913854,0.11062287667374,0.063583821704985,0,0,0,0,0,0.0033755823447717,0,0,0.26280528904623,0.0718715787070244,1.107443920988158,0.7349357958922575
GSM4769828,0,0.06504542295791,0,0.13041403138078,0,0,0,0.0066459419230689,0.063085758151108,0,0,0.040042487822714,0.057834620035385,0.049408578592991,0,0,0,0.020552619706569,0.014523532336855,0,0,0,0.55244700709262,-0.0107,1.1160361555365819,0.6456723102264647
GSM4769829,0.022683392974733,0.035513038616895,0,0.18254806749551,0,0,0,0.018619160650531,0.038347233849588,0,0,0.038338664347874,0.042645377108011,0.1108902359954,0,0,0,0.031801112314219,0.041570610848733,0,0,0,0.4370431057985,0.028944580292144667,1.0952642807045492,0.6543567406969026
GSM4769830,0,0.042034047686778,0.10854433353739,0.1767736461391,0,0,0,0.039211950013625,0.068685811579084,0,0.033769076050009,0.074712496303317,0.068256961690811,0.024713182293027,0,0.032832817698155,0,0.065113516226924,0,0.01100548002668,0,0,0.2543466807551,0.0756800785262225,1.0693766461117462,0.7211838424220001
GSM4769831,0,0.031969659824601,0.051013161171938,0.14333421666627,0,0,0,0.021290286939195,0.040789528132287,0,0,0.059668944188455,0.075242388118653,0.044349068150988,0,0,0,0.028677597619168,0,0.0053363117422123,0,0,0.49832883744623,0.00656003482111151,1.1053191813958987,0.668453492763498
GSM4769832,0.10281720129121,0,0.027031148275752,0.23066296740501,0,0,0,0.02410977417483,0.069910663393851,0,0.017169738571711,0.036078585016108,0.042052097707306,0.095733260655452,0,0,0,0.040387245630397,0.0099384480902641,0,0,0,0.30410886978811,0.05613564594588318,1.089448703980269,0.7665791819338146
GSM4769833,0.05835868909106,0,0.11511314071925,0.12030511275244,0,0,0,0.01173829680748,0.056991066048854,0,0,0.095620699436154,0.10745081336033,0.054762391156854,0,0,0,0.02780595748346,0,0.019838996347475,0,0,0.33201483679664,0.05518815158428345,1.0713186467425988,0.680026794408049
GSM4769834,0.074641457155455,0,0.014230115580232,0.18356325790696,0,0,0,0.053256347152476,0.010014393669176,0,0.022004383173247,0.063933422973918,0.081997790052897,0.037472623081395,0,0,0,0.033890340973261,0.017455211087023,0.03111106701246,0,0,0.3764295901815,0.038803332127910865,1.1017180077231588,0.7321903705999282
GSM4769835,0.035135576690333,0,0.14556391315459,0.17084026337283,0,0,0,0.0084297571872408,0.084283672797593,0,0.018641110354662,0.032368817412066,0.029891259570462,0.010016814556653,0,0.014444960181907,0,0.051354810287604,0,0.024201063573349,0,0,0.37482798086071,0.03716583865070115,1.075347239118923,0.7538864948184463
GSM4769836,0,0.036162824475855,0,0.18703836862674,0,0,0,0.012095278043036,0.090332207000431,0,0,0.045213856594909,0.045885026430585,0.096554628225558,0,0,0,0.048626755533452,0.021918011044476,0,0,0,0.41617304402496,0.02759876241818989,1.104949437961381,0.719660325711136
GSM4769837,0.021449748365602,0,0.1365757436292,0.13478419155009,0,0,0,0.0048739726031275,0.12777860075032,0,0,0.12333372985773,0.092291381639689,0.050953912746247,0,0,0,0.010216150779656,0,0.058416006055463,0,0,0.23932656202288,0.07788974685493952,1.0752944996103941,0.7532787137239864
GSM4769838,0.0054490228096479,0.015264110110922,0.042845662155868,0.12014498500867,0,0,0,0.042307447273477,0.058099837000587,0,0.007139187650955,0.059948535348496,0.061488815776713,0.10023087151769,0,0,0,0,0,0.038724522114975,0,0,0.448357003232,0.018888353052892513,1.1021494450509715,0.7111512697102281
GSM4769839,0,0.049885195685025,0.028517247221837,0.21510470868904,0,0,0,0.045339085340424,0.074010878971192,0,0.018879575560104,0.051732179111347,0.058172250877148,0.052655757788716,0,0,0,0.014181761465734,0,0.0076661217806967,0,0,0.38385523750874,0.039915174105852796,1.113834833794048,0.6998448638858927
GSM4769840,0,0.10306771841549,0.031847236377923,0.16041585546458,0,0,0,0.0030657406701538,0.079277415144203,0,0,0.090165086445141,0.077925917207845,0.05372661589851,0,0,0,0.043057841756079,0,0.038515233612116,0,0,0.31893533900797,0.05829972354911317,1.0853117350795582,0.696150762640496
GSM4769841,0.021943255875205,0.039419473866868,0.054835095748578,0.26877441072363,0,0,0,0.031361872993618,0.087409965293397,0,0,0.1146776599307,0.061878106369679,0.06996485181225,0,0,0,0,0.040556618681342,0,0.014089998395835,0,0.1950886903089,0.09343515203183107,1.0865772618737821,0.7632866469966721
GSM4769842,0,0.034315713432078,0.021514046175309,0.19235135135136,0,0,0,0.013810661546529,0.08488169904453,0,0,0.1118421041633,0.11030917342013,0.060293643955528,0,0,0,0.019506758019215,0,0.025788964031151,0,0,0.32538588486087,0.054893954057899985,1.1099817969980168,0.7028399069306579
GSM4769843,0,0.11230523049359,0.07207691011459,0.21096357698761,0,0,0,0,0.11943030316468,0,0,0.11249275314895,0.10450898225202,0.065826916950774,0,0,0,0.0052225485307638,0,0.011790058451342,0,0,0.18538271990568,0.09684980203603284,1.0730444232943992,0.7470218242913593
GSM4769844,0,0.051033596412039,0.027712424145829,0.1224618348535,0,0,0,0.046368004043709,0.12862043773074,0,0.01144521089555,0.081536078978911,0.065797716012624,0.078512537957467,0,0,0,0.017843970180088,0.02446531691579,0,0.010177065474591,0,0.33402580639916,0.05672511945725684,1.0864164169530628,0.6639289606386588
GSM4769845,0,0.071179537853245,0.080647356516564,0.10884571349761,0,0,0,0.017362199612962,0.1278820736773,0,0,0.078662937738546,0.05683855920215,0.066716517103444,0,0,0,0.049438108334449,0,0.013319562600285,0,0,0.32910743386344,0.05533267516942065,1.0728168913216838,0.684943210111189
GSM4769846,0,0.13395264156596,0.075002548405023,0.20320643616707,0.097352028543723,0,0,0,0.082834706298866,0,0,0.13072945754486,0.090497117841633,0.067215509603684,0,0,0,0.061019184058831,0.01261753889807,0,0,0,0.045572831072277,0.18451922386627045,1.0272903343290098,0.8167730358718968
GSM4769847,0,0.090746375999562,0.080531501990949,0.24676039397662,0,0,0,0.064043452844872,0.1196042877539,0,0.0045540415388933,0.11381840207279,0.080909707147243,0.018103043528747,0,0.0080921795988689,0,0,0.035758089078658,0,0.0016639472144344,0,0.13541457725446,0.1159919561340574,1.072314589919212,0.7661675192804615
GSM4769848,0,0.079690666074924,0.034659589717219,0.14844771621753,0,0.11602958374925,0,0.037327674670806,0.06113520054349,0,0,0.14626490151469,0.13535953804933,0.054136140683809,0,0,0,0.015553811347199,0,0.031118002149379,0,0,0.14027717528237,0.11584290079856337,1.072985930907612,0.7354492187231786
GSM4769849,0.025326288745112,0,0.2419531017684,0.20030349893268,0,0,0,0.067567178669824,0.023508449977133,0,0,0.1730788938319,0.045606093747048,0.039307894035732,0,0,0,0.011697697699141,0,0.058528959270737,0,0,0.11312194332229,0.13498422830142814,1.058685973645837,0.7212816436673444
GSM4769850,0,0.059506529582373,0.0025137498557018,0.12415037353961,0,0,0,0.052564968194413,0.045402792549565,0,0,0.092355076195023,0.032145915427165,0.079090626137505,0,0,0,0.043112650034057,0.04959608928389,0,0,0,0.4195612292007,0.028420779531029765,1.1038778582141302,0.705555595953417
GSM4769851,0,0.11076605130337,0.047779939958831,0.1432094066777,0,0,0,0.024497388995112,0.070124915716563,0,0,0.087473425792797,0.057733910357489,0.047758157373711,0,0,0,0.024173210344279,0,0.012367119835163,0,0,0.37411647364498,0.04388240905288799,1.0936620824215628,0.6842424226475533
GSM4769852,0,0.059100175313579,0.16222188987363,0.13621372974289,0.0049544536065302,0,0,0.042246366239792,0.11229143138802,0,0.0013883752237548,0.053461853477859,0.070155351586594,0,0,0.027136998900521,0,0.03899852120895,0,0.039961264440738,0.0024130256620463,0,0.2494565633351,0.07780510003559522,1.049932500478541,0.7130652010571985
GSM4769853,0,0.07391261788192,0.014555494644626,0.037785058929937,0,0,0,0.053380659530482,0.10177351873522,0,0,0.071669243509459,0.019915989949505,0.094983468407973,0,0,0,0.050080714568644,0.10440078891057,0,0,0,0.37754244493166,0.041519176887903506,1.071242646245129,0.7023499530155138
GSM4769854,0.021669738709097,0.023172430494193,0.17161528614158,0.18256484032991,0,0,0,0.042115224586792,0.0083270314794283,0,0,0.059550522405706,0.065654594401569,0.088995016278421,0,0,0,0.019268235685381,0.057630501010388,0,0,0,0.25943657847753,0.07380255076088381,1.0470606506323439,0.7221901658767456
GSM4769855,0,0.082388806197563,0.077838948046379,0.17087989124479,0,0.058602727488254,0,0,0.080519991393439,0,0,0.12161387692792,0.10400864929964,0.0705185111551,0,0,0,0.037745160617831,0.023482881802952,0,0,0,0.17240055582613,0.10394980553923387,1.0616012680321323,0.7200668004300331
GSM4769856,0,0.067353574352296,0.021541274414262,0.18272886933494,0,0,0,0,0.041441484820126,0,0,0.050512961502176,0.071735531507241,0.033863208963593,0,0,0,0.0074287602206291,0,0.020190003484897,0,0,0.50320433139984,0.005014135907669726,1.1218524890428465,0.6644288693577283
GSM4769857,0,0.091761964918987,0.11468256193522,0.11311576893459,0,0,0,0.072881021010522,0.016184862327833,0,0,0.14518270286637,0.057647580471125,0.032429040430341,0,0,0,0.039431429420637,0,0.018320419457945,0,0,0.29836264822643,0.06610672697225119,1.088113031106662,0.6608068973122596
GSM4769858,0.0023266345489031,0.027978819515743,0.10236020255692,0.11484529185436,0,0,0,0.053161956911176,0.089253961632039,0,0,0.08569359206204,0.10699459023326,0.056566943812471,0,0,0,0.028343032791186,0.016940664809165,0,0,0,0.31553430927274,0.059156705019145155,1.06768843477572,0.6898143347800826
GSM4769859,0,0.059428116696285,0.19399059139315,0.19475959563306,0,0,0,0.027191764984757,0.069063856600969,0,0,0.07307193119891,0.045886879168252,0.06405047207814,0,0,0,0.0043831291754464,0.0015094311910166,0.0019612562340259,0,0,0.26470297564598,0.07683285279854006,1.061230478584695,0.6694544420472047
GSM4769860,0,0.048269469033679,0.08376092520703,0.14718391135464,0,0,0,0.031004661861396,0.050082833457213,0,0,0.077965767159205,0.052558493330508,0.046987943151091,0,0,0,0.0047077632589086,0.061397022162128,0,0,0,0.3960812100242,0.03842084248289164,1.08141684866819,0.6769822348625728
GSM4769861,0.024289591868555,0,0.13108174632905,0.13244532759671,0,0,0,0.029528975488281,0.053922774427346,0,0.0001,0.050986237719021,0.077487171121699,0.054381579074434,0,0,0,0.016063243706041,0.022557755351899,0,0,0,0.40714613278041,0.03691880690056789,1.0651346838819253,0.6581665068344957
GSM4769862,0,0.044992033238021,0.05607354878567,0.092672281387553,0,0,0,0.025852218481539,0.068866201534929,0,0,0.083106118169056,0.053175614811004,0.072086647426437,0,0,0,0.021813344170167,0.068227178528947,0,0,0,0.41313481346668,0.033594313152374024,1.0776938137142877,0.6690636902220097
GSM4769863,0,0,0.13598866437324,0.16592064903203,0,0.0041921942418843,0,0,0.063932520951501,0,0,0.070754893168234,0.086139543330774,0.055480913090222,0,0,0,0.016667080834257,0.017943497073951,0,0,0,0.38298004390391,0.04155419748006796,1.0767162096574985,0.6863294980531274
GSM4769864,0.024515671370912,0.0062185700684675,0.081810285172258,0.17441441249317,0,0,0,0.0071302123771394,0.11694018020856,0,0,0.08174550537152,0.11362416687394,0.083590355573236,0,0,0,0.02019016541984,0.01035652876391,0,0,0,0.27946394630705,0.07252090415663678,1.0716445454616121,0.6677742884995757
GSM4769865,0,0.064116363352132,0.065202780757765,0.13976023054504,0,0,0,0.056152876974372,0.040736585379121,0,0.01284900436322,0.07459193661166,0.050268255620506,0.045673631693871,0,0,0,0.023543582472228,0.03058968019469,0,0,0,0.3965150720354,0.0383131985989966,1.0880328988742478,0.6772776418452839
GSM4769866,0.054192296736547,0.0079723356221738,0.012927451993668,0.15787173890235,0,0,0,0.038733054923203,0.023977738322527,0,0,0.086128444478484,0.020497815060767,0.086306614190221,0,0,0,0.02971887322057,0.06101992318421,0,0,0,0.42065371336528,0.029607042070694867,1.1054453960193849,0.6886261409650745
GSM4769867,0.0064597834740945,0,0.10154767249306,0.13956423533896,0.0079935785486624,0.059476187620841,0,0,0.063023726027661,0,0,0.074058124807777,0.09265832459693,0.027209678406233,0,0,0,0.012801532750771,0,0.063974877246941,0,0,0.35123227868807,0.05009489417082315,1.083403477071259,0.668656981050127
